service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
21065,1,1,1,1,1,1,0,20190901,20270831
21456,1,0,1,0,1,0,0,20190901,20270831
21459,0,1,0,1,0,1,0,20190901,20270831
21463,0,0,0,0,0,0,1,20190901,20270831
21467,0,0,0,0,0,0,1,20190901,20270831
21477,0,0,0,0,0,1,1,20190901,20270831
21940,1,1,1,1,1,1,1,20241201,20291201
22090,1,1,1,1,1,0,0,20190901,20270831
26348,1,1,1,1,1,1,0,20190901,20270831
48456,1,1,1,1,1,1,1,20210618,20251227
48471,1,1,1,1,1,1,1,20130601,20280906
48475,1,1,1,1,1,1,1,20130601,20280906
59390,1,1,1,1,1,1,1,20241201,20291201
67750,1,0,1,0,1,0,0,20190901,20270831
67751,0,1,0,1,0,1,0,20190901,20270831
110808,0,0,0,0,0,0,1,20180701,20260529
111065,0,0,0,0,0,0,1,20250501,20251031
111066,0,0,0,1,0,0,0,20250501,20251031
111205,1,0,0,0,0,0,0,20180701,20260529
111206,1,0,0,0,0,0,0,20180701,20260529
111208,0,0,0,0,1,0,0,20180701,20260529
111209,0,0,0,0,1,0,0,20180701,20260529
111210,0,0,0,0,1,0,0,20180701,20260529
111222,0,1,0,0,1,0,0,20180701,20260529
112216,0,0,0,0,0,1,0,20180701,20260529
112217,0,0,0,0,0,1,0,20180701,20260529
117420,1,1,1,1,1,0,0,20190901,20270831
124921,1,1,1,1,1,0,0,20230101,20280630
128822,1,1,1,1,1,0,0,20180901,20261231
128829,1,1,1,1,1,0,0,20180901,20261231
129141,0,0,0,0,1,0,0,20250501,20251130
129327,1,1,1,1,1,0,0,20250610,20250831
130156,1,1,1,1,1,1,1,20190506,20261231
130157,0,0,0,0,0,1,1,20190506,20261231
130175,1,1,1,1,1,0,0,20190506,20261231
130176,1,1,1,1,1,0,0,20190506,20261231
130642,1,0,0,0,0,0,0,20190601,20260529
130643,0,1,1,1,1,0,0,20190601,20260529
130644,0,0,0,0,0,1,1,20190601,20260529
132536,1,1,1,1,1,1,1,20250613,20250831
132537,1,1,1,1,1,1,1,20250613,20250831
132861,1,1,1,1,0,0,0,20220901,20270831
132870,0,0,0,0,1,0,0,20220901,20270831
133024,0,1,0,0,0,0,0,20190701,20261231
133115,1,1,1,1,1,0,0,20190901,20270831
133241,1,1,1,1,1,0,0,20211101,20270831
133348,1,1,1,1,1,0,0,20220912,20270831
133749,1,1,1,1,1,1,0,20190901,20270831
133784,1,0,1,0,1,0,0,20200901,20270831
133818,1,1,1,1,1,1,0,20190901,20270831
133827,1,1,1,1,1,1,0,20200901,20270831
133903,0,0,0,0,0,0,1,20190901,20270831
133926,1,1,1,1,1,0,0,20221104,20270831
133931,0,0,0,0,0,1,0,20190901,20270831
133933,0,0,0,0,0,0,1,20190901,20270831
133943,0,0,0,0,0,0,1,20190901,20270831
133953,1,1,1,1,1,0,0,20190901,20270831
133961,1,1,1,1,1,0,0,20190901,20270831
134052,1,0,1,0,1,0,0,20190901,20270831
134055,0,1,0,1,0,1,0,20190901,20270831
134057,1,1,1,1,1,1,0,20230116,20270831
134300,1,1,1,1,1,1,0,20190901,20270831
134321,1,1,1,1,1,1,0,20190901,20270831
134335,1,1,1,1,1,1,0,20190901,20270831
134423,0,0,0,0,0,0,1,20190901,20270831
134460,0,1,0,0,1,0,0,20190901,20270831
134489,0,0,0,0,0,0,1,20190901,20270831
134634,1,1,1,1,1,1,0,20221114,20270831
134677,1,1,1,0,1,0,1,20190901,20270831
134691,0,0,0,0,0,1,0,20190901,20270831
134695,0,0,0,1,0,0,0,20190901,20270831
134706,1,1,1,1,1,1,0,20190901,20270831
134728,1,1,1,1,1,0,0,20190901,20270831
134760,1,1,1,1,1,1,0,20200901,20270831
134771,0,0,0,0,0,0,1,20190901,20270831
135189,1,1,1,1,1,1,0,20190901,20270831
135303,1,1,1,1,1,1,0,20200901,20270831
135333,0,0,0,0,0,0,1,20190901,20270831
135531,1,1,1,1,1,1,0,20190901,20270831
135547,1,1,1,1,1,1,0,20200901,20270831
135568,1,1,1,1,1,0,0,20190901,20270831
135595,1,1,1,1,1,1,1,20190901,20270831
135600,1,1,1,1,1,1,1,20190901,20270831
135629,1,1,1,1,1,1,1,20221201,20270831
135631,0,0,0,0,0,1,1,20190901,20270831
135632,0,0,0,0,0,1,1,20190901,20270831
135761,1,1,1,1,1,1,1,20190901,20270831
135877,0,0,0,0,0,0,1,20190901,20291031
138394,1,1,1,1,1,1,0,20191001,20290930
138406,1,1,1,1,1,0,0,20191001,20290930
138407,1,1,1,1,1,0,0,20191001,20290930
138587,1,1,1,1,1,1,0,20200901,20270831
138635,1,1,1,1,1,0,0,20191014,20290930
139120,1,1,1,1,1,0,0,20240901,20270831
139129,0,0,0,0,1,0,0,20191028,20270831
139130,1,1,1,1,0,0,0,20191028,20270831
139262,1,1,1,1,1,0,0,20191028,20270831
139267,1,1,1,1,1,0,0,20191028,20270831
139268,1,1,1,1,1,0,0,20191028,20270831
139917,1,1,1,1,1,0,0,20220901,20270831
140282,1,1,1,1,1,0,0,20191118,20250621
140286,1,1,1,1,1,0,0,20191118,20250621
140287,1,1,1,1,1,0,0,20230901,20250621
140864,1,0,0,1,1,0,0,20250515,20250915
140867,0,1,0,0,0,0,0,20250515,20250915
140868,0,1,0,0,1,0,1,20250515,20250915
141068,1,1,1,1,1,1,1,20191125,20260529
142345,0,0,0,1,0,0,0,20200101,20270831
142360,1,1,1,1,1,1,0,20200101,20270831
142361,1,1,1,1,1,1,0,20200101,20270831
142362,1,1,1,1,1,1,0,20200101,20270831
142539,1,0,1,1,0,1,0,20200101,20270831
142540,1,1,1,1,1,0,0,20200101,20270831
143228,1,1,1,1,1,1,0,20200120,20270831
143229,1,1,1,1,1,0,0,20201001,20260529
143230,1,1,1,1,1,1,0,20200901,20270831
143421,0,0,0,0,0,1,0,20201001,20260529
143426,1,1,1,1,1,0,0,20201001,20260529
143428,1,1,1,1,1,0,0,20201001,20260529
143468,1,1,1,1,1,1,0,20200120,20270831
143471,1,0,1,0,1,0,0,20200120,20270831
143472,0,1,0,1,0,1,0,20200120,20270831
143473,1,1,1,1,1,1,1,20200120,20270831
143477,0,0,0,0,0,0,1,20200120,20270831
143478,1,0,1,0,0,0,0,20200120,20270831
143479,0,1,0,1,1,0,0,20200120,20270831
143480,1,1,1,1,1,1,0,20200901,20270831
143482,1,1,1,1,1,1,1,20200120,20270831
143512,0,0,0,0,0,0,1,20200120,20270831
143513,1,1,1,1,1,1,0,20200120,20270831
143601,1,1,1,1,1,0,0,20240901,20250609
143707,1,1,1,1,1,0,0,20200201,20260529
143770,1,1,1,1,1,0,0,20200201,20260529
143774,1,1,1,1,1,0,0,20240901,20250609
143795,1,1,1,1,1,0,0,20200201,20260529
143823,1,1,1,1,1,0,0,20200201,20260529
143829,1,1,1,1,1,0,0,20200201,20260529
143830,0,0,0,0,0,1,1,20200201,20260529
143855,1,1,1,1,1,0,0,20200201,20260529
143856,1,1,1,1,1,0,0,20200201,20260529
144125,1,1,1,1,1,0,0,20191203,20290930
144432,1,1,1,1,1,0,0,20200302,20270831
144433,1,1,1,1,1,0,0,20200302,20270831
144694,0,0,0,0,0,1,0,20200201,20260529
144695,0,0,0,0,0,1,1,20200302,20270831
144696,0,0,0,0,1,0,0,20240901,20250531
144876,1,1,1,1,1,1,1,20230701,20280930
144953,1,1,1,1,1,1,0,20200222,20290930
144975,1,1,1,1,1,0,0,20200302,20270831
146200,1,1,1,1,1,0,0,20201019,20270831
146214,0,1,0,1,0,1,0,20211201,20270831
146736,1,1,1,1,1,1,1,20200401,20300331
146746,1,1,1,1,1,1,0,20200401,20300331
146747,1,1,1,1,1,1,1,20200401,20300331
146752,1,1,1,1,1,0,0,20221201,20300331
146753,0,0,0,0,0,1,1,20221201,20300331
146754,1,1,1,1,1,1,1,20221201,20300331
146757,1,1,1,1,1,1,1,20221201,20300331
146758,1,1,1,1,1,0,0,20221201,20300331
146759,0,0,0,0,0,1,1,20221201,20300331
146765,1,1,1,1,1,0,0,20221201,20300331
146766,1,1,1,1,1,1,1,20221201,20300331
146772,1,1,1,1,1,0,0,20200401,20300331
146777,1,1,1,1,1,0,0,20241028,20300331
146778,0,0,0,0,0,1,1,20241028,20300331
146792,1,1,1,1,1,0,0,20200401,20300331
146793,1,1,1,1,1,0,0,20200401,20300331
146797,1,1,1,1,1,1,1,20221201,20300331
148160,1,1,1,1,1,0,0,20250601,20260529
148161,1,1,1,1,1,0,0,20250601,20260529
148162,1,1,1,1,1,0,0,20250601,20260529
148163,1,1,1,1,1,0,0,20250601,20260529
148164,1,1,1,1,1,0,0,20250601,20260529
150374,1,1,1,1,1,0,0,20200505,20300331
151474,1,1,1,1,1,0,0,20200518,20250609
152076,1,0,1,1,1,0,0,20200601,20260529
155857,0,0,0,0,0,1,1,20250401,20251031
156836,1,1,1,1,1,1,0,20200822,20300331
156837,1,1,1,1,1,1,1,20200822,20300331
157215,1,1,1,1,1,0,0,20200907,20260529
157235,0,0,0,0,1,0,0,20200901,20300331
157336,1,1,1,1,1,1,1,20200901,20300331
157337,1,0,1,0,0,1,1,20200901,20300331
157338,0,1,0,1,0,0,0,20200901,20300331
157969,1,0,0,1,0,0,0,20201001,20260529
157971,0,0,1,0,0,0,0,20201001,20260529
157977,0,1,0,0,1,0,0,20201001,20260529
158408,1,1,1,1,1,0,0,20201005,20260529
158409,1,1,1,1,1,1,1,20201005,20260529
158484,1,0,0,0,0,0,0,20240901,20250630
158485,1,1,1,1,1,1,1,20240901,20250630
159140,1,1,1,1,1,0,0,20201005,20260529
159141,1,1,1,1,1,0,0,20201005,20260529
159146,0,0,0,0,0,1,0,20201005,20260529
159151,0,0,0,0,0,0,1,20201005,20260529
159284,1,1,1,1,1,0,0,20201010,20300331
159285,1,1,1,1,1,1,1,20201010,20300331
159288,1,1,1,1,1,0,0,20201010,20300331
159342,0,0,0,0,0,1,1,20201010,20300331
159343,0,0,0,0,0,1,1,20201010,20300331
159969,1,1,1,1,1,0,0,20201015,20260529
159973,0,0,0,0,0,1,0,20201015,20260529
160000,1,1,1,1,1,1,0,20240909,20270831
160215,1,1,1,1,1,0,0,20201101,20300331
161040,1,1,1,0,1,0,0,20201101,20250621
161843,1,1,1,1,1,1,1,20201201,20300331
161844,1,1,1,1,1,1,1,20201201,20300331
161852,1,1,1,1,1,1,1,20221201,20300331
162010,1,1,1,1,1,0,0,20201201,20260529
162489,1,1,1,1,1,0,0,20241016,20250612
162490,1,1,1,1,1,0,0,20241016,20250612
162757,1,1,1,1,1,0,0,20201204,20290930
162758,1,1,1,1,1,1,1,20201204,20290930
162759,1,1,1,1,1,1,1,20201204,20290930
162760,0,0,0,0,0,1,1,20201204,20290930
163437,0,0,1,0,0,0,0,20201213,20260529
163443,0,0,1,0,0,0,0,20201213,20260529
163506,1,1,1,1,1,1,1,20201212,20300331
163785,1,1,1,1,1,1,1,20201216,20290930
163787,1,1,1,1,1,1,1,20201216,20290930
163928,0,0,0,0,1,0,1,20201227,20251226
163976,1,1,1,1,1,0,0,20210111,20260529
163982,1,1,1,1,1,0,0,20210111,20260529
163984,1,1,1,1,1,0,0,20210111,20260529
164004,1,1,1,1,1,0,0,20210111,20260529
164006,1,1,1,1,1,0,0,20210111,20260529
164026,0,0,1,0,1,0,0,20210111,20260529
164086,1,1,1,1,1,0,0,20210111,20260529
164088,1,1,1,1,1,0,0,20210111,20260529
164089,1,1,1,1,1,0,0,20210111,20260529
164096,1,1,1,1,1,0,0,20210111,20260529
165036,1,1,1,1,1,0,0,20220801,20260529
165268,0,0,0,0,0,1,1,20211210,20260529
165269,0,0,0,0,0,1,1,20211210,20260529
165270,0,0,0,0,0,1,1,20211210,20260529
165271,0,0,0,0,0,1,1,20211210,20260529
165272,0,0,0,0,0,1,1,20211210,20260529
165508,1,1,1,1,1,1,1,20210128,20290930
165511,1,1,1,1,1,1,0,20210128,20290930
165513,1,1,1,1,1,1,1,20210128,20290930
165514,1,1,1,1,1,1,1,20210128,20290930
165526,1,1,1,1,1,0,0,20211025,20290930
165540,1,1,1,1,1,1,1,20210128,20290930
165915,1,1,1,1,1,1,1,20210305,20260304
166106,1,1,1,1,1,0,0,20170701,20260529
166170,1,1,1,1,1,0,0,20210215,20260529
166288,1,1,1,1,1,0,0,20230701,20280930
166322,1,1,1,1,1,1,1,20230701,20280930
166515,1,1,1,1,1,1,0,20210301,20250621
166516,1,1,1,1,1,0,0,20210301,20250621
166518,0,0,1,0,0,0,0,20210301,20250621
166520,1,1,1,1,1,0,0,20240901,20250609
166556,1,1,1,1,1,0,0,20210308,20260529
166563,1,1,1,1,1,0,0,20210301,20250621
166564,1,1,1,1,1,0,0,20210301,20250621
166565,0,0,0,0,1,0,0,20210301,20250621
166566,0,0,0,0,1,0,0,20210301,20250621
166567,1,1,1,1,1,0,0,20230123,20250621
166568,1,1,1,1,1,0,0,20240901,20250609
166569,1,1,1,1,1,1,0,20210301,20250621
166578,1,1,1,1,1,0,0,20210308,20260529
166694,1,1,1,1,1,1,0,20230701,20280930
166933,1,1,1,1,1,0,0,20230701,20280930
166934,1,1,1,1,1,1,1,20230701,20250531
167459,1,1,1,1,1,0,0,20210322,20270831
167536,0,1,0,1,0,1,0,20210322,20270831
167543,0,0,0,0,0,0,1,20210322,20270831
168147,1,1,1,1,1,1,1,20210315,20290930
168174,1,1,1,1,1,1,1,20231025,20280930
168278,0,0,0,0,0,1,1,20231025,20280930
168420,1,1,0,0,0,0,0,20250201,20300930
168584,0,0,0,0,0,0,1,20210601,20300617
168668,1,1,1,1,1,0,0,20230701,20280930
168810,1,1,1,1,1,1,1,20210501,20250630
168914,1,1,1,1,1,0,0,20210412,20260529
169092,1,1,1,1,1,1,1,20230701,20280930
169272,1,1,1,1,1,1,0,20210628,20260403
169366,1,1,1,1,1,1,1,20230701,20280930
169367,0,0,1,0,0,0,0,20210402,20260529
169370,0,0,0,0,0,0,1,20230701,20280930
169372,1,1,1,1,1,1,0,20230701,20280930
169578,0,0,0,0,0,1,1,20210501,20260529
169580,0,0,0,0,0,1,0,20210501,20260529
169585,1,1,1,1,1,0,0,20210501,20260529
169588,0,0,0,0,0,1,0,20210501,20260529
169598,1,1,1,1,1,0,0,20210501,20260529
169766,1,1,1,1,1,0,0,20230701,20280930
169816,1,1,1,1,1,0,0,20230701,20280930
169942,1,1,1,1,1,1,0,20230701,20280930
169950,1,1,1,1,1,1,0,20230701,20280930
169951,0,0,0,0,0,1,0,20250520,20250531
169952,0,0,0,0,0,1,0,20250520,20250531
169953,0,0,0,0,0,1,0,20250520,20250531
169954,0,0,0,0,0,1,0,20250520,20250531
169955,0,0,0,0,0,1,0,20250520,20250531
169956,0,0,0,0,0,1,0,20250520,20250531
169957,0,0,0,0,0,1,0,20250520,20250531
169958,0,0,0,0,0,0,1,20250520,20250531
169959,0,0,0,0,0,0,1,20250520,20250531
169960,0,0,0,0,0,0,1,20250520,20250531
169961,0,0,0,0,0,0,1,20250520,20250531
169962,0,0,0,0,0,0,1,20250520,20250531
169963,0,0,0,0,0,0,1,20250520,20250531
169964,0,0,0,0,0,0,1,20250520,20250531
170083,1,1,1,1,1,0,0,20210501,20260529
170084,1,1,1,1,1,0,0,20250201,20300930
170102,1,1,1,1,1,1,1,20230701,20280930
170118,0,0,0,0,0,1,0,20210501,20260529
170126,0,0,0,0,0,1,1,20210501,20260529
170129,0,0,0,0,0,1,0,20210501,20260529
170130,1,1,1,1,1,0,0,20210501,20260529
170299,1,1,1,1,1,0,0,20230701,20280930
170349,0,1,0,0,1,0,0,20230701,20280930
170355,1,1,1,1,1,0,0,20230701,20280930
170477,1,1,1,1,1,1,1,20230701,20280930
170527,1,0,0,0,0,0,0,20250201,20300930
170535,1,1,1,1,1,1,1,20210814,20300331
170536,1,1,1,1,1,1,1,20210814,20300331
170537,1,1,1,1,1,0,0,20210814,20300331
170549,1,1,1,1,1,1,1,20210423,20300331
170560,1,1,1,1,1,0,0,20210501,20260529
170599,1,1,1,1,1,0,0,20210501,20260529
170604,1,1,1,1,1,1,0,20210501,20260529
170609,0,0,0,0,0,1,1,20210501,20260529
170621,1,1,1,1,1,1,1,20210501,20260529
170803,1,1,1,1,1,0,0,20230701,20250531
170804,1,1,1,1,1,0,0,20230701,20250531
170990,0,0,0,0,1,0,0,20210501,20261231
170991,1,1,1,1,1,1,0,20230701,20280930
170994,1,1,1,1,1,0,0,20210501,20261231
171005,1,1,1,1,1,0,0,20210501,20261231
171023,1,1,1,1,1,0,0,20230701,20250531
171159,0,0,0,0,0,1,0,20230701,20280930
171166,1,1,1,1,1,0,0,20250201,20300930
171167,1,1,1,1,1,1,1,20250201,20300930
171168,1,1,1,1,1,1,1,20250201,20300930
171169,1,1,1,1,1,1,1,20250201,20300930
171174,1,1,1,1,1,0,0,20250201,20300930
171179,1,0,0,0,0,0,0,20250201,20300930
171183,0,1,0,0,0,0,0,20250201,20300930
171213,0,0,1,0,0,0,0,20250201,20300930
171317,1,1,1,1,1,0,0,20230701,20280930
171324,1,1,1,1,0,0,0,20250201,20300930
171332,1,1,1,1,1,1,1,20230701,20280930
171417,1,1,1,1,1,0,0,20250201,20300930
171418,0,0,1,0,1,0,0,20250201,20300930
171441,1,1,1,1,0,0,0,20250201,20300930
171444,1,1,1,1,1,0,0,20250201,20300930
171447,0,0,1,0,1,0,0,20250201,20300930
171448,0,0,0,0,1,0,0,20250201,20300930
171895,1,1,1,1,1,0,0,20210501,20300331
171896,1,1,1,1,1,1,1,20210501,20300331
171897,1,1,1,1,1,1,1,20210501,20300331
171898,1,1,1,1,1,1,1,20210501,20300331
171905,1,1,1,1,1,1,1,20210501,20300331
171906,1,1,1,1,1,1,1,20210501,20300331
171907,1,1,1,1,1,1,1,20210501,20300331
171909,1,1,1,1,1,1,1,20210501,20300331
171923,0,0,0,0,0,1,1,20210501,20300331
171924,1,1,1,1,1,0,0,20210501,20300331
171925,1,1,1,1,1,1,1,20210501,20300331
171926,1,1,1,1,1,0,0,20210501,20300331
171986,1,1,1,1,1,0,0,20230701,20280930
171987,1,1,1,1,1,0,0,20230701,20280930
172042,1,1,1,1,1,0,0,20230701,20280930
172091,1,1,1,1,1,0,0,20230701,20280930
172124,1,1,1,1,1,0,0,20230701,20280930
172138,1,1,1,1,1,0,0,20230701,20280930
172212,1,0,0,1,0,0,0,20250515,20250915
172213,0,0,0,0,1,0,0,20250515,20250915
172214,1,1,0,0,0,0,0,20250515,20250915
172215,0,1,0,0,1,0,0,20250515,20250915
172224,1,0,1,0,1,0,0,20230701,20280930
172305,1,1,1,1,1,0,0,20230701,20280930
172334,0,0,0,0,0,1,1,20230701,20280930
172674,1,1,1,1,1,1,0,20230701,20280930
172677,1,1,1,1,1,0,0,20230701,20280930
172694,0,0,0,0,0,1,1,20230701,20280930
172695,1,1,1,1,1,1,1,20230701,20280930
172697,1,1,1,1,1,0,0,20230701,20280930
172716,1,1,1,1,1,1,1,20230701,20280930
172717,1,1,1,1,1,0,0,20250201,20290630
172719,1,1,1,1,1,1,1,20230701,20280930
172735,1,1,1,1,1,1,0,20250201,20290630
172738,0,0,1,0,1,0,0,20230701,20280930
172800,1,1,1,1,1,1,0,20250201,20290630
172939,1,1,1,1,1,0,0,20241021,20250531
172940,1,1,1,1,1,0,0,20241021,20250531
172941,1,1,1,1,1,0,0,20241021,20250531
172942,1,1,1,1,1,0,0,20241021,20250531
172943,1,1,1,1,1,0,0,20241021,20250531
172944,1,1,1,1,1,0,0,20241021,20250531
172945,1,1,1,1,1,0,0,20241021,20250531
172946,1,1,1,1,1,0,0,20241021,20250531
172947,1,1,1,1,1,0,0,20241021,20250531
172965,1,1,1,1,1,1,1,20230701,20280930
172966,1,1,1,1,1,1,1,20230701,20280930
172967,1,1,1,1,1,1,1,20230701,20280930
173017,1,1,1,1,1,1,0,20230701,20280930
173018,1,1,1,1,1,0,0,20230701,20280930
173019,1,1,1,1,1,0,0,20230701,20280930
173069,1,1,1,1,1,0,0,20230701,20280930
173070,0,0,0,0,0,1,1,20230701,20280930
173071,0,0,0,0,0,1,1,20230701,20280930
173098,0,0,0,0,0,0,1,20230701,20280930
173127,1,1,1,1,1,0,0,20230701,20280930
173129,0,1,0,0,0,1,0,20210601,20260529
173199,0,0,0,0,1,0,1,20210601,20260529
173200,1,1,1,1,1,1,1,20250201,20290630
173292,1,1,1,1,1,1,0,20210601,20260529
173293,0,0,0,0,0,1,1,20250201,20290630
173350,1,1,1,1,1,0,0,20230701,20280930
173356,1,1,1,1,1,1,1,20250201,20290630
173357,1,1,1,1,1,1,1,20250201,20290630
173370,1,1,1,1,1,1,1,20250201,20290630
173390,1,1,1,1,1,0,0,20231025,20280930
173395,1,1,1,1,1,1,0,20250201,20290630
173458,0,1,0,0,0,1,0,20250515,20250914
173459,0,0,0,0,0,0,1,20250515,20250914
173460,0,1,0,1,0,1,0,20250515,20250914
173461,0,0,0,1,1,0,0,20250515,20250914
173463,0,0,0,0,1,0,0,20250515,20250914
173465,1,1,1,1,1,1,1,20231025,20280930
173472,1,1,1,1,1,0,0,20250201,20290630
173486,0,1,0,1,0,1,0,20250515,20250914
173487,0,1,0,0,0,1,0,20250515,20250914
173488,0,0,0,1,1,0,0,20250515,20250914
173489,0,0,0,0,0,0,1,20250515,20250914
173497,1,1,1,1,1,0,0,20230701,20280930
173498,1,1,1,1,1,0,0,20230701,20280930
173500,1,1,1,1,1,0,1,20230701,20280930
173501,1,1,1,1,1,0,1,20230701,20280930
173505,1,1,1,1,1,1,1,20230701,20280930
173973,1,1,1,1,1,1,0,20210628,20270831
174923,1,1,1,1,1,0,0,20250610,20250831
174971,1,1,1,1,1,1,1,20210618,20280906
174973,1,1,1,1,1,1,1,20210618,20280906
175524,0,0,0,0,0,1,0,20240701,20260529
175525,0,0,0,0,0,1,0,20240701,20260529
175526,0,0,0,0,0,1,0,20240701,20260529
175541,0,0,0,0,0,1,0,20210901,20260529
177175,0,0,0,0,0,1,0,20240701,20260529
177176,0,0,0,0,0,1,0,20240701,20260529
177177,0,0,0,0,0,1,0,20240701,20260529
178229,1,1,1,1,1,1,0,20210901,20261231
178433,0,0,0,0,0,0,1,20240701,20260529
178434,0,0,0,0,0,0,1,20240701,20260529
178435,0,0,0,0,0,0,1,20240701,20260529
178446,0,0,0,0,0,0,1,20240701,20260529
178447,0,0,0,0,0,0,1,20240701,20260529
178448,0,0,0,0,0,0,1,20240701,20260529
178449,0,0,0,0,0,0,1,20210901,20260529
178503,1,1,1,1,1,0,0,20210815,20260814
179141,1,1,1,1,1,0,0,20210822,20260529
179225,1,1,1,1,1,1,1,20210902,20260529
179229,1,1,1,1,1,0,0,20210902,20260529
179230,1,1,1,1,1,1,1,20210902,20260529
179231,0,0,0,0,0,1,1,20210902,20260529
179237,1,1,1,1,1,1,1,20241016,20260529
179238,1,1,1,1,1,1,1,20241016,20260529
179239,1,1,1,1,1,1,1,20241016,20260529
179240,1,1,1,1,1,1,1,20241016,20260529
179241,1,1,1,1,1,1,1,20241016,20260529
179263,1,1,1,1,1,1,1,20210902,20260529
179312,0,0,0,0,0,1,1,20210901,20260529
179313,0,0,0,0,0,1,1,20210901,20260529
179314,0,0,0,0,0,1,1,20210901,20260529
179315,0,0,0,0,0,1,1,20210901,20260529
179316,0,0,0,0,0,1,1,20210901,20260529
179317,0,0,0,0,0,1,1,20210901,20260529
180715,1,1,1,1,1,0,0,20210913,20270831
180942,0,0,0,0,0,1,0,20210918,20270831
181031,1,1,1,1,1,0,0,20210913,20270831
181166,1,1,1,1,1,0,0,20210915,20260529
181544,1,1,1,1,1,0,0,20210915,20260529
181594,1,1,1,1,1,0,0,20250610,20250831
181595,1,1,1,1,1,0,0,20250610,20250831
181607,1,1,1,1,1,0,0,20240901,20250609
181608,1,1,1,1,1,0,0,20240901,20250609
181698,1,1,1,1,1,1,1,20210921,20260920
181770,1,1,1,1,1,0,0,20200201,20260529
182188,1,1,1,1,1,0,0,20210927,20270831
182189,1,1,1,1,1,0,0,20210927,20270831
182272,1,1,1,1,1,0,0,20211001,20260529
182273,0,0,0,0,0,1,1,20211001,20260529
182691,1,1,1,1,1,1,0,20210925,20300331
182692,1,1,1,1,1,1,1,20210925,20300331
182774,0,0,0,0,1,0,0,20250428,20260529
182785,0,0,0,0,0,0,1,20250428,20260529
182844,1,1,1,1,1,0,0,20250610,20260529
182845,1,1,1,1,1,0,0,20250610,20260529
182846,1,1,1,1,1,0,0,20250610,20260529
182851,0,0,0,0,0,1,0,20250610,20260529
182852,0,0,0,0,0,1,0,20250610,20260529
182853,0,0,0,0,0,1,0,20250610,20260529
182857,0,0,0,0,0,0,1,20250610,20260529
182858,0,0,0,0,0,0,1,20250610,20260529
182859,0,0,0,0,0,0,1,20250610,20260529
183001,1,1,1,1,1,1,1,20210929,20251226
183002,1,1,1,1,1,1,0,20210929,20251226
183653,1,1,1,1,1,0,0,20250201,20260529
183675,1,1,1,1,1,0,0,20211015,20260529
183800,1,1,1,1,1,1,1,20211015,20290930
184122,1,1,1,1,1,1,1,20211021,20290930
184123,1,1,1,1,1,0,0,20211021,20290930
184214,0,0,0,0,1,0,1,20211021,20261020
184215,1,1,1,1,1,1,1,20211021,20261020
184856,0,0,0,0,1,0,1,20211117,20261116
184906,0,0,0,0,0,1,1,20211111,20300331
184909,1,1,1,1,1,0,0,20211111,20300331
184913,0,0,0,0,0,0,1,20211111,20300331
185233,1,1,1,1,1,0,1,20211115,20260529
185234,1,1,1,1,1,0,0,20211115,20260529
185245,1,0,1,0,1,0,0,20211115,20260529
185246,0,1,0,1,0,1,0,20211115,20260529
185248,1,1,1,1,1,0,0,20250610,20250831
185249,1,1,1,1,1,0,0,20211115,20260529
185526,1,1,1,1,1,1,1,20220101,20261231
185527,1,1,1,1,1,1,0,20220101,20261231
185528,1,1,1,1,1,1,1,20220101,20261231
185547,1,1,1,1,1,1,0,20220101,20261231
185552,1,1,1,1,1,1,1,20220101,20261231
185555,1,1,1,1,1,1,1,20220101,20261231
185701,1,0,1,0,1,0,0,20230701,20280930
185704,1,1,1,1,1,0,0,20250610,20260529
185705,0,1,0,1,0,0,0,20230701,20280930
185706,0,0,0,1,0,0,0,20250201,20250609
185707,0,0,0,0,0,1,0,20250610,20260529
185716,0,0,0,0,0,0,1,20250601,20250831
185721,1,1,1,1,1,1,1,20220101,20261231
185750,1,0,1,0,1,0,1,20211201,20270831
185752,1,1,1,1,1,0,0,20250610,20260529
185763,1,1,1,1,1,0,0,20211201,20260529
185768,0,0,0,0,0,1,0,20250610,20260529
185818,0,0,0,1,0,0,0,20211201,20260529
185889,1,1,1,1,1,0,0,20250201,20260529
185890,0,0,0,0,0,1,1,20250201,20260529
185920,1,0,1,0,1,0,0,20250201,20250609
185922,0,1,0,1,0,0,0,20250201,20250609
185930,0,0,0,0,0,1,1,20250201,20250609
185931,1,0,1,0,1,0,0,20250610,20260529
185932,1,0,1,0,1,0,0,20250610,20260529
185933,0,1,0,1,0,0,0,20250610,20260529
185941,0,1,0,1,0,0,0,20250610,20260529
185944,0,0,0,0,0,1,0,20250610,20260529
185945,0,0,0,0,0,1,0,20250610,20260529
185946,0,0,0,0,0,0,1,20250610,20260529
185947,0,0,0,0,0,0,1,20250610,20260529
185948,0,0,0,0,0,0,1,20250610,20260529
186013,1,1,1,1,1,1,1,20211201,20300131
186048,0,0,0,0,0,1,0,20250201,20260529
186070,0,0,0,0,0,0,1,20250201,20260529
186074,0,0,0,0,0,1,0,20250201,20260529
186075,1,1,1,1,1,0,0,20250201,20260529
186082,1,1,1,1,1,0,0,20250201,20260529
186085,0,0,0,0,0,1,0,20250201,20260529
186086,0,0,0,0,0,0,1,20250201,20260529
186088,1,1,1,1,1,0,0,20250201,20260529
